FileName,TimeStamp,Subject,Trial,BW_kg,SideFoot_RL,Dominance_RL,Quality,Num_Samples,Index_40ms,Index_100ms,Index_ITransient,Index_VIP,Index_Max,Test_Duration_s,CumSum_Times_s,Contact_Time_s,Time_40ms_s,Time_100ms_s,Time_ITransient_s,Time_VIP_s,Time_Peak_VMax_s,VPeak_40ms_BW,VPeak_100ms_BW,Peak_VITransient_BW,Peak_VIP_BW,Peak_VMax_BW,Total_Imp_BW.s,Imp_40ms_BW.s,Imp_100ms_BW.s,Imp_ITransient_BW.s,Imp_Brake_VMax_BW.s,Imp_Propulsion_BW.s,RFD_40ms_BW.s-1,RFD_100ms_BW.s-1,RFD_ITransient_BW.s-1,RFD_Brake_VMax_BW.s-1,RFD_Propulsion_BW.s-1,Simple_stiffness_constant,High_stiffness,Low_stiffness,Transition_time,Average_loading_rate
AT015_cube03_dev2_fixnoise.csv,2024-04-25 11:46:45,AT015,3,65.65,L,R,5,214,40,100,54,67,67,1.483,0.625,0.213,0.04,0.1,0.053,0.067,0.067,1.883,2.368,2.803,3.119,3.119,0.317,0.032,0.197,0.065,0.103,0.21,47.078,23.684,58.849,46.552,-21.239,0.624,0.087,2.001,0.155,53.284
AT015_cube03_dev2_fixnoise.csv,2024-04-25 11:46:45,AT015,4,65.65,L,R,5,200,40,100,12,15,81,2.128,0.824,0.199,0.04,0.1,0.011,0.015,0.081,1.709,2.529,0.887,0.91,2.849,0.315,0.039,0.184,0.006,0.132,0.18,42.714,25.29,82.688,35.179,-23.967,0.57,0.048,1.937,0.162,67.849
AT015_cube03_dev2_fixnoise.csv,2024-04-25 11:46:45,AT015,5,65.65,L,R,5,182,40,100,57,71,76,2.835,1.005,0.181,0.04,0.1,0.056,0.071,0.076,1.965,2.363,2.677,2.932,2.965,0.277,0.038,0.198,0.077,0.131,0.143,49.119,23.63,52.359,39.007,-28.061,0.593,0.102,2.0,0.136,44.607
AT015_cube03_dev2_fixnoise.csv,2024-04-25 11:46:45,AT015,6,65.65,L,R,5,199,40,100,49,61,61,3.486,1.203,0.198,0.04,0.1,0.048,0.061,0.061,2.688,2.378,2.9,3.032,3.032,0.311,0.047,0.215,0.072,0.108,0.201,67.191,23.781,63.164,49.703,-22.0,0.606,0.162,2.17,0.139,60.716
AT015_cube03_dev2_fixnoise.csv,2024-04-25 11:46:45,AT015,7,65.65,L,R,5,165,40,100,49,61,61,4.122,1.367,0.164,0.04,0.1,0.048,0.061,0.061,2.124,1.938,2.324,2.426,2.426,0.242,0.043,0.18,0.063,0.092,0.148,53.099,19.38,50.533,39.764,-23.275,0.485,0.091,1.81,0.132,45.01
AT015_cube04_dev2_fixnoise.csv,2024-04-25 11:46:54,AT015,1,64.965,R,R,3,206,40,100,65,81,92,0.205,0.205,0.205,0.04,0.1,0.064,0.081,0.092,1.632,3.288,2.45,3.168,3.344,0.363,0.033,0.189,0.082,0.163,0.197,40.795,32.876,49.501,36.349,-29.358,0.669,0.111,2.147,0.166,34.844
AT015_cube04_dev2_fixnoise.csv,2024-04-25 11:46:54,AT015,2,64.965,R,R,3,177,40,100,55,69,78,0.82,0.381,0.176,0.04,0.1,0.054,0.069,0.078,2.018,2.96,2.711,3.454,3.625,0.336,0.041,0.225,0.075,0.15,0.182,50.455,29.601,63.958,46.47,-36.554,0.725,0.092,2.306,0.144,44.409
AT015_cube04_dev2_fixnoise.csv,2024-04-25 11:46:54,AT015,3,64.965,R,R,3,135,40,100,33,41,41,1.453,0.515,0.134,0.04,0.1,0.032,0.041,0.041,1.238,0.557,1.138,1.24,1.24,0.09,0.024,0.081,0.015,0.025,0.064,30.951,5.57,38.746,30.241,-13.074,0.248,0.053,0.837,0.106,38.878
AT015_cube04_dev2_fixnoise.csv,2024-04-25 11:46:54,AT015,4,64.965,R,R,3,208,40,100,64,80,80,2.146,0.722,0.207,0.04,0.1,0.063,0.08,0.08,1.651,2.927,2.698,3.243,3.243,0.348,0.032,0.192,0.081,0.129,0.215,41.275,29.273,51.482,40.542,-25.382,0.649,0.099,2.096,0.164,40.009
AT015_cube04_dev2_fixnoise.csv,2024-04-25 11:46:54,AT015,5,64.965,R,R,3,175,40,100,51,64,64,2.828,0.896,0.174,0.04,0.1,0.05,0.064,0.064,2.428,2.433,2.998,3.225,3.225,0.301,0.044,0.218,0.073,0.114,0.184,60.692,24.326,64.503,50.393,-29.14,0.645,0.121,2.205,0.134,56.654
AT015_cube04_dev2_fixnoise.csv,2024-04-25 11:46:54,AT015,6,64.965,R,R,3,193,40,100,61,76,77,3.505,1.088,0.192,0.04,0.1,0.06,0.076,0.077,1.866,2.722,2.713,3.227,3.23,0.324,0.037,0.202,0.084,0.132,0.189,46.651,27.221,53.784,41.944,-27.864,0.646,0.086,2.109,0.152,40.673
AT015_cube04_dev2_fixnoise.csv,2024-04-25 11:46:54,AT015,7,64.965,R,R,3,181,40,100,57,71,74,4.186,1.268,0.18,0.04,0.1,0.056,0.071,0.074,1.882,2.33,2.694,3.306,3.334,0.296,0.04,0.206,0.077,0.129,0.164,47.04,23.302,59.044,45.053,-31.148,0.667,0.125,2.063,0.141,43.481
AT016_cube01_dev2_fixnoise.csv,2024-04-25 11:47:05,AT016,1,63.03,L,R,1,281,40,100,89,111,151,0.28,0.28,0.28,0.04,0.1,0.088,0.111,0.151,0.894,2.24,2.067,2.372,2.688,0.445,0.017,0.114,0.091,0.242,0.2,22.346,22.396,26.956,17.798,-20.672,0.538,1.842,0.215,0.044,23.82
AT016_cube01_dev2_fixnoise.csv,2024-04-25 11:47:05,AT016,2,63.03,L,R,1,287,40,100,90,113,151,1.163,0.566,0.286,0.04,0.1,0.089,0.113,0.151,0.84,2.255,2.079,2.459,2.737,0.457,0.017,0.112,0.091,0.242,0.212,21.006,22.551,27.626,18.128,-20.076,0.547,1.86,0.231,0.046,23.779
AT016_cube01_dev2_fixnoise.csv,2024-04-25 11:47:05,AT016,3,63.03,L,R,1,307,40,100,97,121,155,2.048,0.872,0.306,0.04,0.1,0.096,0.121,0.155,1.039,2.167,2.121,2.42,2.602,0.481,0.02,0.116,0.109,0.25,0.228,25.98,21.669,25.205,16.789,-17.079,0.52,0.088,1.837,0.259,20.604
AT016_cube01_dev2_fixnoise.csv,2024-04-25 11:47:05,AT016,4,63.03,L,R,1,324,40,100,102,128,175,2.947,1.195,0.323,0.04,0.1,0.101,0.128,0.175,0.933,1.469,1.475,1.615,1.952,0.402,0.018,0.094,0.097,0.222,0.178,23.331,14.694,15.992,11.156,-12.978,0.39,0.08,1.407,0.283,10.997
AT016_cube01_dev2_fixnoise.csv,2024-04-25 11:47:05,AT016,5,63.03,L,R,1,317,40,100,100,125,166,4.385,1.511,0.316,0.04,0.1,0.099,0.125,0.166,0.932,1.863,1.863,2.088,2.342,0.453,0.02,0.104,0.104,0.246,0.205,23.299,18.634,21.095,14.107,-15.472,0.468,0.076,1.666,0.269,16.804
AT016_cube01_dev2_fixnoise.csv,2024-04-25 11:47:05,AT016,6,63.03,L,R,1,317,40,100,95,119,119,7.008,1.827,0.316,0.04,0.1,0.094,0.119,0.119,0.934,2.304,2.203,2.512,2.512,0.45,0.018,0.115,0.104,0.161,0.287,23.36,23.04,26.727,21.112,-12.625,0.502,0.083,1.722,0.258,22.881
AT016_cube01_dev2_fixnoise.csv,2024-04-25 11:47:05,AT016,7,63.03,L,R,1,435,40,100,83,104,188,9.361,2.261,0.434,0.04,0.1,0.082,0.104,0.188,0.804,2.084,1.991,2.086,1.79,0.582,0.014,0.111,0.076,0.279,0.301,20.091,20.835,25.434,9.521,-7.167,0.417,0.0,1.515,0.385,25.943
AT016_cube02_dev2_fixnoise.csv,2024-04-25 11:47:20,AT016,1,63.652,R,R,5,306,40,100,97,121,168,0.305,0.305,0.305,0.04,0.1,0.096,0.121,0.168,0.695,2.103,2.046,2.43,2.75,0.481,0.013,0.098,0.091,0.268,0.21,17.365,21.035,25.316,16.369,-19.852,0.55,1.862,0.199,0.053,22.6
AT016_cube02_dev2_fixnoise.csv,2024-04-25 11:47:20,AT016,2,63.652,R,R,5,350,40,100,111,139,163,1.313,0.654,0.349,0.04,0.1,0.11,0.139,0.163,0.608,1.807,2.045,2.619,2.767,0.519,0.013,0.085,0.106,0.236,0.28,15.194,18.065,23.807,16.973,-14.729,0.553,0.183,1.785,0.283,19.442
AT016_cube02_dev2_fixnoise.csv,2024-04-25 11:47:20,AT016,3,63.652,R,R,5,336,40,100,106,133,139,2.288,0.989,0.335,0.04,0.1,0.105,0.133,0.139,0.358,1.837,1.985,2.566,2.589,0.499,0.007,0.07,0.082,0.159,0.338,8.961,18.368,24.438,18.625,-13.094,0.518,1.81,0.157,0.065,22.046
AT016_cube02_dev2_fixnoise.csv,2024-04-25 11:47:20,AT016,4,63.652,R,R,5,370,40,100,112,140,224,3.297,1.358,0.369,0.04,0.1,0.111,0.14,0.224,0.883,1.912,1.984,2.048,2.01,0.54,0.015,0.103,0.127,0.353,0.185,22.063,19.123,18.453,8.971,-13.657,0.41,0.078,1.65,0.325,17.419
AT016_cube02_dev2_fixnoise.csv,2024-04-25 11:47:20,AT016,5,63.652,R,R,5,310,40,100,81,101,135,4.285,1.667,0.309,0.04,0.1,0.08,0.101,0.135,0.907,2.633,1.954,2.634,2.714,0.505,0.016,0.118,0.073,0.21,0.292,22.668,26.333,32.927,20.106,-15.445,0.543,0.14,1.916,0.259,25.004
AT016_cube02_dev2_fixnoise.csv,2024-04-25 11:47:20,AT016,6,63.652,R,R,5,277,40,100,87,109,133,5.251,1.943,0.276,0.04,0.1,0.086,0.109,0.133,0.781,2.171,1.89,2.329,2.484,0.401,0.015,0.104,0.078,0.182,0.216,19.525,21.707,27.078,18.675,-17.182,0.497,1.699,0.202,0.046,22.445
AT016_cube02_dev2_fixnoise.csv,2024-04-25 11:47:20,AT016,7,63.652,R,R,5,300,40,100,95,119,121,6.254,2.242,0.299,0.04,0.1,0.094,0.119,0.121,0.826,2.569,2.436,2.805,2.806,0.474,0.017,0.118,0.106,0.176,0.296,20.656,25.687,29.842,23.194,-15.626,0.561,0.087,1.88,0.249,27.385
AT016_cube03_dev2_fixnoise.csv,2024-04-25 11:47:23,AT016,1,59.515,L,R,1,331,40,100,102,128,153,0.33,0.33,0.33,0.04,0.1,0.101,0.128,0.153,0.75,2.198,2.245,2.662,2.618,0.536,0.015,0.102,0.106,0.237,0.297,18.74,21.979,26.352,17.111,-14.647,0.532,0.059,1.877,0.284,22.844
AT016_cube03_dev2_fixnoise.csv,2024-04-25 11:47:23,AT016,2,59.515,L,R,1,393,40,100,94,117,180,1.336,0.722,0.392,0.04,0.1,0.093,0.117,0.18,0.966,2.119,2.047,2.201,2.191,0.585,0.02,0.113,0.101,0.288,0.295,24.14,21.185,23.666,12.174,-10.215,0.44,0.052,1.752,0.333,20.732
AT016_cube03_dev2_fixnoise.csv,2024-04-25 11:47:23,AT016,3,59.515,L,R,1,339,40,100,50,62,175,2.436,1.06,0.338,0.04,0.1,0.049,0.062,0.175,1.611,1.689,1.972,2.13,2.135,0.509,0.029,0.146,0.047,0.287,0.219,40.263,16.891,43.463,12.2,-12.951,0.427,0.036,1.749,0.29,38.216
AT016_cube03_dev2_fixnoise.csv,2024-04-25 11:47:23,AT016,4,59.515,L,R,1,266,40,100,83,104,104,4.902,1.325,0.265,0.04,0.1,0.082,0.104,0.104,1.101,2.954,2.565,2.965,2.965,0.447,0.022,0.139,0.092,0.151,0.293,27.52,29.539,36.155,28.507,-18.283,0.593,0.068,1.981,0.224,31.675
AT016_cube03_dev2_fixnoise.csv,2024-04-25 11:47:23,AT016,5,59.515,L,R,1,249,40,100,78,98,118,5.775,1.573,0.248,0.04,0.1,0.077,0.098,0.118,0.892,2.915,2.673,2.911,2.954,0.425,0.019,0.143,0.081,0.196,0.226,22.291,29.149,37.808,25.035,-22.549,0.591,0.062,1.998,0.211,36.983
AT016_cube03_dev2_fixnoise.csv,2024-04-25 11:47:23,AT016,6,59.515,L,R,1,456,40,100,82,102,295,6.879,2.028,0.455,0.04,0.1,0.081,0.102,0.295,0.982,1.792,1.673,1.792,1.843,0.628,0.019,0.107,0.076,0.445,0.181,24.559,17.919,22.126,6.247,-11.337,0.369,0.054,1.551,0.403,18.282
AT016_cube04_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,1,63.528,L,R,5,335,40,100,94,117,195,0.334,0.334,0.334,0.04,0.1,0.093,0.117,0.195,0.726,2.288,1.959,2.746,2.175,0.472,0.014,0.094,0.081,0.314,0.156,18.148,22.877,29.522,11.154,-15.476,0.549,0.1,1.68,0.277,21.31
AT016_cube04_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,2,63.528,L,R,5,351,40,100,97,121,121,1.225,0.684,0.35,0.04,0.1,0.096,0.121,0.121,1.153,2.162,2.127,2.277,2.277,0.509,0.024,0.125,0.118,0.171,0.335,28.822,21.622,23.716,18.816,-9.839,0.455,0.0,1.706,0.298,20.217
AT016_cube04_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,3,63.528,L,R,5,864,40,100,75,94,724,3.295,1.547,0.863,0.04,0.1,0.074,0.094,0.724,0.494,1.981,1.399,2.04,2.138,0.962,0.007,0.082,0.036,0.791,0.169,12.353,19.806,27.561,2.954,-15.182,0.428,,,,21.605
AT016_cube04_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,4,63.528,L,R,5,369,40,100,94,117,234,4.341,1.915,0.368,0.04,0.1,0.093,0.117,0.234,0.859,2.015,1.925,2.148,1.822,0.491,0.018,0.103,0.091,0.357,0.132,21.486,20.151,23.095,7.785,-13.442,0.43,0.057,1.559,0.312,19.614
AT016_cube04_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,5,63.528,L,R,5,302,40,100,54,67,140,6.168,2.216,0.301,0.04,0.1,0.053,0.067,0.14,1.187,2.155,2.134,2.655,2.265,0.445,0.023,0.153,0.045,0.242,0.2,29.681,21.551,50.097,16.179,-13.923,0.531,0.079,1.833,0.24,40.209
AT016_cube04_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,6,63.528,L,R,5,237,40,100,74,93,96,7.539,2.452,0.236,0.04,0.1,0.073,0.093,0.096,1.013,2.77,2.404,2.771,2.777,0.361,0.02,0.144,0.075,0.133,0.225,25.314,27.7,37.965,28.925,-19.684,0.555,0.072,1.824,0.196,34.461
AT016_cube04_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,7,63.528,L,R,5,264,40,100,49,61,135,8.391,2.715,0.263,0.04,0.1,0.048,0.061,0.135,1.442,2.258,2.018,2.388,2.481,0.402,0.027,0.156,0.042,0.239,0.16,36.059,22.579,49.748,18.376,-19.227,0.496,0.116,1.882,0.21,38.05
AT016_cube05_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,1,62.906,R,R,5,297,40,100,94,117,144,0.296,0.296,0.296,0.04,0.1,0.093,0.117,0.144,0.71,2.143,2.033,2.456,2.698,0.438,0.014,0.099,0.086,0.208,0.227,17.747,21.434,26.412,18.739,-17.575,0.54,0.142,1.746,0.246,22.86
AT016_cube05_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,2,62.906,R,R,5,362,40,100,114,143,186,1.258,0.657,0.361,0.04,0.1,0.113,0.143,0.186,0.791,2.067,2.179,2.291,2.473,0.543,0.014,0.105,0.135,0.302,0.238,19.782,20.673,20.274,13.295,-13.98,0.495,0.149,1.799,0.296,19.743
AT016_cube05_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,3,62.906,R,R,5,333,40,100,106,132,170,2.21,0.989,0.332,0.04,0.1,0.105,0.132,0.17,0.765,2.017,2.08,2.19,2.667,0.505,0.016,0.101,0.113,0.262,0.241,19.117,20.165,20.862,15.69,-16.285,0.533,0.166,1.789,0.277,20.025
AT016_cube05_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,4,62.906,R,R,5,303,40,100,96,120,128,3.113,1.291,0.302,0.04,0.1,0.095,0.12,0.128,0.626,2.205,2.086,2.814,2.868,0.486,0.012,0.094,0.086,0.167,0.316,15.654,22.053,29.621,22.406,-16.337,0.574,1.925,0.216,0.056,23.855
AT016_cube05_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,5,62.906,R,R,5,288,40,100,90,112,112,4.052,1.578,0.287,0.04,0.1,0.089,0.112,0.112,0.914,2.697,2.389,2.84,2.84,0.452,0.017,0.123,0.098,0.156,0.293,22.846,26.974,31.911,25.358,-16.097,0.568,0.051,1.842,0.244,27.916
AT016_cube05_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,6,62.906,R,R,5,309,40,100,90,112,112,5.006,1.886,0.308,0.04,0.1,0.089,0.112,0.112,0.782,2.478,2.099,2.74,2.74,0.479,0.016,0.109,0.087,0.141,0.335,19.55,24.784,30.79,24.467,-13.864,0.548,0.044,1.793,0.266,23.86
AT016_cube05_dev2_fixnoise.csv,2024-04-25 11:47:58,AT016,7,62.906,R,R,5,300,40,100,78,98,150,5.969,2.185,0.299,0.04,0.1,0.077,0.098,0.15,0.99,2.188,1.91,2.19,2.259,0.425,0.02,0.118,0.072,0.229,0.194,24.755,21.88,28.443,15.06,-15.003,0.452,0.084,1.683,0.25,23.552
AT017_cube01_dev2_fixnoise.csv,2024-04-25 11:48:10,AT017,1,84.806,R,R,5,281,40,100,17,21,152,0.28,0.28,0.28,0.04,0.1,0.016,0.021,0.152,0.515,1.816,0.368,0.382,3.594,0.427,0.012,0.08,0.003,0.218,0.206,12.864,18.159,23.9,23.646,-27.909,0.719,1.906,0.277,0.066,23.766
AT017_cube01_dev2_fixnoise.csv,2024-04-25 11:48:10,AT017,2,84.806,R,R,5,280,40,100,89,111,155,1.126,0.559,0.279,0.04,0.1,0.088,0.111,0.155,0.695,1.81,1.657,1.997,3.33,0.436,0.014,0.092,0.073,0.23,0.203,17.38,18.103,22.696,21.485,-26.709,0.666,1.899,0.147,0.054,19.096
AT017_cube01_dev2_fixnoise.csv,2024-04-25 11:48:10,AT017,3,84.806,R,R,5,237,40,100,74,93,126,2.056,0.795,0.236,0.04,0.1,0.073,0.093,0.126,0.723,2.593,1.8,2.368,3.357,0.372,0.015,0.114,0.058,0.193,0.176,18.077,25.928,32.434,26.642,-30.266,0.671,1.92,0.284,0.05,25.321
AT017_cube01_dev2_fixnoise.csv,2024-04-25 11:48:10,AT017,4,84.806,R,R,5,269,40,100,85,106,148,2.94,1.063,0.268,0.04,0.1,0.084,0.106,0.148,0.881,2.188,1.858,2.313,3.091,0.457,0.015,0.106,0.076,0.237,0.217,22.019,21.88,27.539,20.885,-25.576,0.618,2.061,0.095,0.049,22.555
AT017_cube01_dev2_fixnoise.csv,2024-04-25 11:48:10,AT017,5,84.806,R,R,5,247,40,100,78,97,119,3.856,1.309,0.246,0.04,0.1,0.077,0.097,0.119,0.824,2.761,2.02,2.634,3.228,0.424,0.014,0.119,0.068,0.177,0.244,20.61,27.609,34.203,27.127,-25.205,0.646,2.1,0.177,0.048,27.875
AT017_cube01_dev2_fixnoise.csv,2024-04-25 11:48:10,AT017,6,84.806,R,R,5,268,40,100,85,106,109,4.688,1.576,0.267,0.04,0.1,0.084,0.106,0.109,0.538,3.051,1.864,3.489,3.553,0.433,0.011,0.097,0.062,0.126,0.303,13.454,30.512,41.531,32.6,-22.352,0.711,2.009,0.25,0.06,24.234
AT017_cube01_dev2_fixnoise.csv,2024-04-25 11:48:10,AT017,7,84.806,R,R,5,265,40,100,84,105,113,5.536,1.84,0.264,0.04,0.1,0.083,0.105,0.113,0.615,2.871,2.1,3.076,3.211,0.411,0.014,0.111,0.072,0.151,0.257,15.379,28.711,37.055,28.414,-21.135,0.642,0.096,1.855,0.219,26.834
AT017_cube02_dev2.csv,2024-04-25 11:48:11,AT017,1,87.17,L,R,4,300,40,100,91,114,185,0.299,0.299,0.299,0.04,0.1,0.09,0.114,0.185,0.184,2.137,1.431,2.696,2.757,0.433,0.003,0.054,0.039,0.263,0.167,4.612,21.372,29.954,14.902,-24.017,0.551,1.88,0.112,0.074,19.287
AT017_cube02_dev2.csv,2024-04-25 11:48:11,AT017,2,87.17,L,R,4,292,40,100,62,78,163,1.163,0.59,0.291,0.04,0.1,0.061,0.078,0.163,0.866,1.984,1.618,1.793,2.66,0.448,0.014,0.108,0.04,0.262,0.183,21.662,19.838,29.398,16.316,-20.636,0.532,0.155,1.807,0.243,30.021
AT017_cube02_dev2.csv,2024-04-25 11:48:11,AT017,3,87.17,L,R,4,278,40,100,88,110,125,2.086,0.867,0.277,0.04,0.1,0.087,0.11,0.125,0.583,1.985,1.555,2.644,3.247,0.406,0.009,0.077,0.057,0.145,0.258,14.578,19.854,30.395,25.976,-21.212,0.649,1.828,0.188,0.062,20.017
AT017_cube02_dev2.csv,2024-04-25 11:48:11,AT017,4,87.17,L,R,4,265,40,100,74,93,126,2.989,1.131,0.264,0.04,0.1,0.073,0.093,0.126,0.861,3.082,1.762,3.199,2.704,0.428,0.014,0.125,0.055,0.198,0.227,21.537,30.818,43.82,21.462,-19.45,0.64,1.936,0.181,0.048,26.561
AT017_cube02_dev2.csv,2024-04-25 11:48:11,AT017,5,87.17,L,R,4,259,40,100,61,76,154,3.965,1.389,0.258,0.04,0.1,0.06,0.076,0.154,0.9,1.623,1.493,1.62,1.857,0.317,0.016,0.102,0.04,0.198,0.118,22.505,16.226,27.003,12.058,-17.646,0.371,1.394,0.103,0.033,26.785
AT017_cube02_dev2.csv,2024-04-25 11:48:11,AT017,6,87.17,L,R,4,257,40,100,81,101,134,4.828,1.645,0.256,0.04,0.1,0.08,0.101,0.134,0.905,2.868,2.488,2.868,2.894,0.422,0.014,0.134,0.082,0.231,0.188,22.623,28.679,35.851,21.597,-23.586,0.579,0.114,1.962,0.212,34.883
AT017_cube02_dev2.csv,2024-04-25 11:48:11,AT017,7,87.17,L,R,4,259,40,100,82,102,114,5.752,1.903,0.258,0.04,0.1,0.081,0.102,0.114,0.747,2.627,2.221,2.653,2.725,0.391,0.011,0.119,0.075,0.157,0.231,18.683,26.272,32.748,23.904,-18.776,0.545,0.119,1.803,0.213,31.89
AT017_cube03_dev2.csv,2024-04-25 11:48:14,AT017,1,85.304,R,R,5,264,40,100,12,15,129,0.263,0.263,0.263,0.04,0.1,0.011,0.015,0.129,0.721,2.192,0.704,0.781,3.172,0.389,0.019,0.106,0.003,0.186,0.2,18.037,21.923,71.001,24.59,-23.489,0.634,0.104,1.776,0.216,65.727
AT017_cube03_dev2.csv,2024-04-25 11:48:14,AT017,2,85.304,R,R,5,261,40,100,82,103,133,1.028,0.523,0.26,0.04,0.1,0.081,0.103,0.133,0.929,2.453,1.95,2.548,3.287,0.425,0.016,0.117,0.078,0.214,0.208,23.233,24.529,31.458,24.712,-25.749,0.657,1.925,0.051,0.041,24.581
AT017_cube03_dev2.csv,2024-04-25 11:48:14,AT017,3,85.304,R,R,5,264,40,100,83,104,151,1.889,0.786,0.263,0.04,0.1,0.082,0.104,0.151,0.707,2.028,1.369,2.235,3.307,0.407,0.015,0.089,0.062,0.234,0.169,17.669,20.277,27.257,21.902,-29.344,0.661,1.907,0.257,0.058,15.262
AT017_cube03_dev2.csv,2024-04-25 11:48:14,AT017,4,85.304,R,R,5,236,40,100,74,93,117,2.709,1.021,0.235,0.04,0.1,0.073,0.093,0.117,0.663,3.187,1.776,2.947,3.327,0.381,0.012,0.117,0.052,0.172,0.205,16.573,31.875,40.369,28.439,-28.023,0.665,2.021,0.263,0.054,26.35
AT017_cube03_dev2.csv,2024-04-25 11:48:14,AT017,5,85.304,R,R,5,238,40,100,75,94,127,3.601,1.258,0.237,0.04,0.1,0.074,0.094,0.127,0.921,2.874,2.223,2.757,3.215,0.404,0.013,0.131,0.067,0.214,0.187,23.027,28.736,37.256,25.312,-29.035,0.643,2.061,0.127,0.044,34.625
AT017_cube03_dev2.csv,2024-04-25 11:48:14,AT017,6,85.304,R,R,5,294,40,100,72,90,172,4.444,1.551,0.293,0.04,0.1,0.071,0.09,0.172,0.653,2.013,1.6,2.1,2.475,0.44,0.014,0.104,0.049,0.263,0.175,16.323,20.129,29.584,14.387,-20.275,0.495,1.76,0.265,0.051,21.843
AT017_cube03_dev2.csv,2024-04-25 11:48:14,AT017,7,85.304,R,R,5,267,40,100,84,105,116,5.32,1.817,0.266,0.04,0.1,0.083,0.105,0.116,0.592,2.677,1.781,3.054,3.445,0.4,0.013,0.097,0.063,0.147,0.249,14.809,26.772,36.791,29.694,-22.82,0.689,1.825,0.299,0.057,22.097
AT017_cube04_dev2_fixnoise.csv,2024-04-25 11:48:36,AT017,1,85.273,L,R,5,259,40,100,14,18,139,0.258,0.258,0.258,0.04,0.1,0.013,0.018,0.139,0.546,1.883,0.374,0.409,3.19,0.362,0.013,0.088,0.002,0.188,0.171,13.658,18.834,31.457,22.948,-26.614,0.638,1.712,0.249,0.055,28.676
AT017_cube04_dev2_fixnoise.csv,2024-04-25 11:48:36,AT017,2,85.273,L,R,5,289,40,100,56,70,149,1.086,0.546,0.288,0.04,0.1,0.055,0.07,0.149,0.938,1.312,1.126,1.182,3.055,0.433,0.021,0.09,0.038,0.199,0.231,23.441,13.121,21.497,20.501,-21.764,0.611,1.798,0.439,0.063,14.212
AT017_cube04_dev2_fixnoise.csv,2024-04-25 11:48:36,AT017,3,85.273,L,R,5,260,40,100,79,99,154,1.979,0.805,0.259,0.04,0.1,0.078,0.099,0.154,0.767,3.364,1.904,3.366,2.84,0.423,0.011,0.113,0.054,0.271,0.149,19.185,33.643,43.158,18.443,-26.887,0.673,2.015,0.223,0.056,27.661
AT017_cube04_dev2_fixnoise.csv,2024-04-25 11:48:36,AT017,4,85.273,L,R,5,263,40,100,68,85,152,2.93,1.067,0.262,0.04,0.1,0.067,0.085,0.152,1.019,2.5,1.906,2.673,2.908,0.459,0.016,0.133,0.054,0.273,0.183,25.478,24.998,39.894,19.132,-26.275,0.582,2.066,0.148,0.043,30.638
AT017_cube04_dev2_fixnoise.csv,2024-04-25 11:48:36,AT017,5,85.273,L,R,5,214,40,100,50,62,88,3.905,1.28,0.213,0.04,0.1,0.049,0.062,0.088,1.681,3.258,2.813,3.156,3.369,0.389,0.021,0.202,0.042,0.162,0.223,42.029,32.584,64.408,38.28,-26.803,0.674,0.163,2.293,0.166,67.023
AT017_cube04_dev2_fixnoise.csv,2024-04-25 11:48:36,AT017,6,85.273,L,R,5,273,40,100,9,11,138,4.705,1.552,0.272,0.04,0.1,0.008,0.011,0.138,1.086,2.454,0.575,0.598,2.718,0.425,0.024,0.133,0.003,0.233,0.189,27.158,24.543,74.798,19.693,-20.124,0.544,0.084,1.894,0.222,57.851
AT017_cube04_dev2_fixnoise.csv,2024-04-25 11:48:36,AT017,7,85.273,L,R,5,233,40,100,65,81,100,5.495,1.784,0.232,0.04,0.1,0.064,0.081,0.1,1.202,2.977,2.564,3.023,2.977,0.384,0.024,0.17,0.068,0.17,0.211,30.041,29.771,47.242,29.771,-22.379,0.605,0.123,2.048,0.184,37.496
AT018_cube01_dev1.csv,2024-04-25 11:48:48,AT018,1,93.656,L,R,4,452,40,100,143,179,254,0.451,0.451,0.451,0.04,0.1,0.142,0.179,0.254,0.281,1.264,2.053,2.549,3.116,0.753,0.005,0.045,0.116,0.416,0.334,7.032,12.636,17.952,12.267,-15.697,0.623,2.055,0.141,0.091,17.058
AT018_cube01_dev1.csv,2024-04-25 11:48:48,AT018,2,93.656,L,R,4,494,40,100,157,196,272,1.953,0.944,0.493,0.04,0.1,0.156,0.196,0.272,0.281,1.319,2.148,2.556,3.035,0.805,0.004,0.048,0.148,0.455,0.346,7.03,13.191,16.384,11.157,-13.638,0.607,1.949,0.083,0.084,16.005
